"Gene_symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","regulation"
"NDUFC1",3089.15426032316,0.355077289232904,0.0499947580010042,7.10229038863979,1.22706057494765e-12,2.21246410675408e-11,"No","Not significant"
"TBC1D9",7.72957060027754,-0.775034569414803,0.381478076339173,-2.03166215173456,0.0421878700102878,0.0768980934196623,"No","Not significant"
"ZNF330",561.763103379207,-0.546726510059104,0.0875569791906029,-6.2442367828718,4.25874435186037e-10,4.73150642255046e-09,"No","Not significant"
"INPP4B",254.15773313375,-0.64979293100713,0.0972939779736014,-6.67865519059604,2.41144779575864e-11,3.41699720632518e-10,"No","Not significant"
"GAB1",340.983061080893,-0.275108144019376,0.101404791406375,-2.7129698725664,0.00666831688538912,0.0152532007403422,"No","Not significant"
"KLHL2",488.804973469274,-0.29388350194341,0.0836060497951542,-3.51509852054323,0.000439590875244534,0.00133885731804926,"No","Not significant"
"IL2",11.7663956625747,-0.0370470957447124,0.297333776262294,-0.124597670034067,0.900842073066774,0.935623818069181,"No","Not significant"
"CPE",39.3818313927853,-2.14876683836307,0.65259630887793,-3.29264326066699,0.000992503191217971,0.00278679028248981,"Yes","Downregulated"
"RPL34",80637.7354951637,0.0843629756294248,0.0837651821347214,1.00713653906634,0.313869164316511,0.419311021521436,"No","Not significant"
"WFS1",1111.52600015484,0.155277684469389,0.0788038793142515,1.97043198660536,0.0487888826839011,0.0871178944394812,"No","Not significant"
"ANXA10",26.4325974775164,-0.0928934291863622,0.2754025300859,-0.337300565675225,0.735890333315209,0.811558805579174,"No","Not significant"
"GRPEL1",698.953525361147,-0.0385650117188598,0.0903265729263639,-0.426950901262453,0.669415089767862,0.756810182228286,"No","Not significant"
"GAR1",453.780092236583,0.819399039639764,0.113394773043357,7.22607416239954,4.97156319639577e-13,9.5484334155803e-12,"No","Not significant"
"FRG1",467.465211533839,0.241661975293574,0.0899050995602368,2.68796738422673,0.00718884180493227,0.0163151336440218,"No","Not significant"
"CLCN3",639.778956262338,-0.457774406551766,0.084573950424107,-5.41271164769054,6.20774131834244e-08,4.46219579612454e-07,"No","Not significant"
"AADAT",85.7576145848018,-0.0159536586560832,0.146043543836653,-0.109239054579003,0.913012884570104,0.944130687690253,"No","Not significant"
"GALNT7",76.2912479166832,-1.03047633979861,0.145433334519137,-7.0855580889058,1.38485064600728e-12,2.46533109642523e-11,"Yes","Downregulated"
"DHX15",1579.85288617556,0.54755434496931,0.0995369361927697,5.50101666690725,3.776075090328e-08,2.82085936706916e-07,"No","Not significant"
"SOD3",17.6244625037171,0.590290491771508,0.420420405439853,1.40404814831462,0.160304512432238,0.241780505332355,"No","Not significant"
"SEPSECS",44.439500553287,-0.593186554114101,0.157931368084324,-3.75597679744902,0.000172666691196689,0.000579415233273476,"No","Not significant"
"CPZ",312.456755419015,-0.0129325762709919,0.184440322305294,-0.0701179444350858,0.944099784260513,0.965230100300902,"No","Not significant"
"TRIM2",221.369602459477,-0.514311272014167,0.142195011033069,-3.61694315628668,0.000298102736885893,0.000944302200697335,"No","Not significant"
"SLC2A9",173.866503375403,-0.0964280756826722,0.081386484775675,-1.18481681508246,0.236089882718355,0.331859451119806,"No","Not significant"
"FBXW7",202.532069476429,-0.781037493458098,0.120606206627692,-6.47593117549196,9.42289941461206e-11,1.20524690341659e-09,"No","Not significant"
"NEIL3",1.40217264110407,0.0462606580065182,0.306983487590767,0.150694287727251,0.880216879509274,0.921116151268299,"No","Not significant"
"TBC1D19",71.1335145991229,-0.73222227159247,0.137021110387571,-5.34386467546016,9.09855051174067e-08,6.31162267743803e-07,"No","Not significant"
"CLNK",7.60286076527168,-0.358568257523525,0.19812640984442,-1.80979536148206,0.0703275275243415,0.11973641780687,"No","Not significant"
"NSD2",524.957903085737,-0.137765815794338,0.0422719160819909,-3.2590388267976,0.00111790367390755,0.00309137177954903,"No","Not significant"
"SH3D19",1413.04253274324,-0.405812048832802,0.0779299732184918,-5.20739366475887,1.91511517757033e-07,1.24305539155373e-06,"No","Not significant"
"STIM2",1472.70531104065,-0.0151197308455605,0.084845049530011,-0.178204042891299,0.858562734776786,0.905354676444662,"No","Not significant"
"NKX3-2",2.06275298023819,-0.748700312925072,0.331396949005023,-2.25922512314295,0.0238693848188204,0.0469901178827069,"No","Not significant"
"MFSD10",3210.40025713145,0.921205808395368,0.119381986594131,7.71645567875524,1.19609142429296e-14,3.07698730488885e-13,"No","Not significant"
"GLRB",83.1466481292774,-0.898656749511503,0.169897471743042,-5.28940625361781,1.22714057688355e-07,8.3063981520868e-07,"No","Not significant"
"BST1",307.404039661972,-0.0379078304090463,0.117927998308021,-0.321448943023975,0.747870198264815,0.820559210146383,"No","Not significant"
"RAPGEF2",908.862450421766,-0.513895603188862,0.112405365463271,-4.5718067022057,4.83536893156891e-06,2.30294689791672e-05,"No","Not significant"
"HGFAC",16.4511741785284,0.895454605765223,0.184103612731887,4.86386221583433,1.15117063731958e-06,6.30922684010712e-06,"No","Not significant"
