"Gene_Symbol","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","significant","regulation"
"KRTAP5-3",72.1435158534719,6.97952807950539,0.494173927333989,14.1236267100515,2.71643749028165e-45,1.97829087625579e-43,"Yes","Up-regulated"
"CCDC197",41.3930172823085,7.35284196155239,0.520648924634418,14.1224568296483,2.76191856308443e-45,2.00473078957703e-43,"Yes","Up-regulated"
"ASB9P1",122.214078914675,3.37254735253534,0.239022565791426,14.1097445815148,3.30773833795326e-45,2.39296249031797e-43,"Yes","Up-regulated"
"OR2C1",97.4205267529736,5.85671963328706,0.415310619370128,14.1020223421437,3.6904033526332e-45,2.65223462001086e-43,"Yes","Up-regulated"
"COL20A1",16.7713302342112,7.12733419032199,0.505407041118469,14.1021663935452,3.68287692782986e-45,2.65223462001086e-43,"Yes","Up-regulated"
"ECEL1P2",69.1085708462238,3.86580015210043,0.274174224760168,14.0997942293153,3.8087865117733e-45,2.72833992489256e-43,"Yes","Up-regulated"
"MYO15B",15.2954279581835,3.98226279477725,0.282667313840471,14.0881615941797,4.49101167601278e-45,3.20652363063814e-43,"Yes","Up-regulated"
"CDT1",52.7242597804881,2.89734614067,0.205936479962983,14.0691253011161,5.87920768143145e-45,4.18400421576268e-43,"Yes","Up-regulated"
"MYEOV",58.4421351333836,4.87678381265932,0.346743989338673,14.0645085786795,6.27572839560351e-45,4.45169201256966e-43,"Yes","Up-regulated"
"LOC100129291",29.6014859882922,6.59651424245126,0.469165096080495,14.0601129486399,6.67795478590177e-45,4.7216814292033e-43,"Yes","Up-regulated"
"MROH5",21.4798472897621,4.63478660539481,0.329657224136427,14.0594116131874,6.74446231713239e-45,4.75332299047447e-43,"Yes","Up-regulated"
"PRSS30P",47.3884853653345,5.72237418695306,0.407064006670556,14.0576766630813,6.91183274859141e-45,4.85561806724197e-43,"Yes","Up-regulated"
"FREY1",31.7837101154775,5.03701321465998,0.358409653634526,14.0537877916544,7.30215647455842e-45,5.11338188000488e-43,"Yes","Up-regulated"
"TBX6",75.8238872332252,3.75215945063861,0.267366495046679,14.0337683298108,9.6864692904186e-45,6.76134124782957e-43,"Yes","Up-regulated"
"FAM236A",53.6867927862358,5.2954059663543,0.377529925151969,14.0264535698004,1.07389044973045e-44,7.47208870882509e-43,"Yes","Up-regulated"
"ATP6V1F",51.5558787305778,3.81577092328368,0.272058500894094,14.0255529996068,1.08761036044017e-44,7.54352735076092e-43,"Yes","Up-regulated"
"IFNL3",36.1650768456126,8.31557937823979,0.593130386360117,14.019816838706,1.17918596587834e-44,8.15280220965504e-43,"Yes","Up-regulated"
"DCANP1",41.0960809408515,4.81340843584014,0.34358151807819,14.0095091923563,1.36343972429673e-44,9.39698141843376e-43,"Yes","Up-regulated"
