"Gene_Symbol","logFC","AveExpr","t","P.Value","adj.P.Val","B"
"FRAT1",0.136509575722269,11.165729276054,2.42185433016001,0.0166885953151655,0.0606659893778608,-3.63020602209424
"LOC148145",-0.161297576646284,8.53636355128097,-2.42182123687227,0.0166900538684873,0.0606659893778608,-3.63028159632712
"XLOC_000294",-0.38644650654596,8.28417996711641,-2.42167272444157,0.0166973518880788,0.0606758477524907,-3.63064308200076
"MIR143HG",0.354126353286776,11.3846615280521,2.42162927837668,0.0166992676080656,0.0606758477524907,-3.6307422895865
"LAMC3",-0.129283800754835,8.23716361815671,-2.42148370609862,0.0167049366579213,0.0606778692346202,-3.63105235185644
"TNAP",-0.147843433548962,8.50944555293356,-2.42145221627522,0.0167063257431939,0.0606778692346202,-3.63112425420411
"ANGEL1",-0.433613794923235,9.40222827369239,-2.42133744332357,0.0167121408996911,0.060681724640004,-3.63140864241343
"CTDSP2",0.121580688966837,8.22513961913345,2.42128079207396,0.0167138894387496,0.060681724640004,-3.6315156608968
"GCM2",-0.114996759538428,10.1473692880563,-2.4210265868316,0.0167251112487922,0.0607106576154623,-3.63209603164356
"LOC339803",-0.258000334665216,7.93827327915012,-2.42092080708216,0.0167304192874824,0.0607181170524711,-3.63235640586392
"SLC26A7",-0.297524646930955,10.0341140194707,-2.42036821204754,0.0167549583761067,0.0607925401883657,-3.63362117772204
"GPR174",-0.100642183546381,9.53941072522827,-2.42029509352016,0.0167574400894263,0.0607925401883657,-3.6337657763171
"TGFBR2",0.101339342404886,9.97536623631145,2.4197980059069,0.0167794408354161,0.0608605252998525,-3.63490018955081
"MARCH2",-0.146744525937385,9.36338048584443,-2.41970725701425,0.0167834600818603,0.0608632761662953,-3.63510726621824
"KRT8",0.127542990609456,11.3828687642788,2.41959964608709,0.0167882272504844,0.0608687376904218,-3.63535281050588
"DECR2",0.182672136356456,9.5131912793481,2.41952266902599,0.016791638074409,0.0608692803765478,-3.6355284489386
"C1QTNF3",-0.0917319110523154,8.55048819836624,-2.41944041034348,0.0167952836043349,0.0608706734902739,-3.63571613275816
"LONRF2",-0.13378381227433,8.59615859310306,-2.41923679610874,0.0168043103741561,0.0608797966820383,-3.63618067971922
"BBS9",0.104530297931832,7.75746379813371,2.41923648273138,0.0168043242703381,0.0608797966820383,-3.63618139466361
"KIAA1654",0.0792135628487539,11.7627264747898,2.41906945330334,0.0168117323549087,0.0608948155257851,-3.63656244630152
"KCNJ1",-0.0827648123935772,12.4858762475904,-2.41883545709594,0.0168221154199382,0.0609206023114371,-3.63709623152793
"LINC00112",-0.22505763408627,8.42809161515607,-2.41760607850004,0.0168770864189135,0.0611078211462698,-3.63990945965076
"LOC100133957",-0.163727600091484,7.12522923139982,-2.41748642737518,0.0168820866309296,0.0611140703968774,-3.64017267207167
"MIXL1",0.0949967896424672,6.51736012435161,2.41682744811268,0.0169114504767038,0.0612084977986574,-3.64167488975509
"YWHAB",0.0565972829235922,8.49175590212259,2.4165705219601,0.0169229112675964,0.0612381036854764,-3.64226047987881
"SEPT9",-0.0531499727898104,9.94999485000659,-2.41635091728116,0.0169327127062209,0.061261694642685,-3.64276096092055
"DCP2",0.130889452566667,12.3942829472887,2.41602779799862,0.016947143381737,0.0613020215542869,-3.64349727660724
"MUC16",-0.100068962848722,8.15486866705302,-2.41579488715706,0.0169575520641398,0.0613277871104765,-3.64402797150321
"CLDND2",-0.187358547785094,6.51105308594647,-2.4152214828742,0.0169836351916115,0.0614102190723419,-3.64534692711358
"ZMIZ1",-0.159846610043025,8.42557430516456,-2.41481281047637,0.0170015030090618,0.0614629195553242,-3.64626514739851
"POLN",-0.278907836047687,11.5276782856413,-2.41455637111813,0.017013753771193,0.0614952970835239,-3.64687120326939
"RYR2",0.117218797434716,8.73995961815594,2.41325242285453,0.0170715428979712,0.0616922261743721,-3.64981799749535
"FLNA",0.190490424419339,7.98338148881642,2.41294394532551,0.0170854195318674,0.0617304211309148,-3.65052012053536
"TSN",-0.223516653575001,11.1270357478606,-2.41234301988251,0.0171126651292493,0.0618168946463013,-3.65189297446172
"LPAR2",-0.296180231362824,10.0897106810875,-2.4121874912269,0.0171202502941578,0.0618207486291437,-3.65226344715057
"ZAP70",-0.151059468654076,6.81231534838393,-2.41216828433963,0.0171203562638116,0.0618207486291437,-3.6522852309015
"TPI1P2",0.127390014278239,7.35299906067024,2.41168979336472,0.0171419396608856,0.0618755564617869,-3.65337383455592
"IRX1",-0.10591202026728,6.59757996903815,-2.41168480916882,0.0171421646109778,0.0618755564617869,-3.65338517293795
"TTLL7",0.120082468615866,7.13024116429725,2.41143133231976,0.0171536081502505,0.0619048909753337,-3.65396177058811
"C1orf198",-0.695621670850763,8.26796799342563,-2.41137271644688,0.0171570160568527,0.0619052203172542,-3.65411698057285
"NDUFS8",-0.249598777853044,9.51419772443423,-2.41127890131267,0.017161137139749,0.0619081222870922,-3.65432700779483
"ORAI1",-0.130698943345334,8.59255866059902,-2.41103312867371,0.0171715992431201,0.061933893695234,-3.65486747357503
"WDR85",0.477557264002436,9.01901672990533,2.41088139588989,0.0171792201362813,0.0619494095524903,-3.65523440860129
"ALOX5",0.0726522754848838,9.49103729039215,2.41069377629888,0.0171869445971077,0.0619652928153398,-3.65563921237242
"SRC",0.11265295777011,9.16275496389719,2.41057503596136,0.0171923168490495,0.061972690997974,-3.65590922231056
"OCIAD1",0.146208311109736,11.7832584044824,2.41047250070035,0.0171969571209638,0.0619774482839909,-3.65614237281995
"LOC440292",-0.153259297307181,7.76414275461179,-2.41028980657251,0.0172052277638328,0.0619952849829999,-3.65655777050311
"UAP1",-0.262441592668922,6.7833335063425,-2.41015936915915,0.0172118966606671,0.0620073443681433,-3.65687615977787
"ERLIN1",-0.50997061580849,8.03004080582563,-2.41005196326975,0.0172167621975573,0.0620129035927067,-3.6571203416358
"PIK3IP1",0.18623260617055,7.16689275864564,2.40929936995117,0.0172501266572599,0.0621210908851546,-3.65880925468286
"FSD2",-0.246107554881452,6.3044789135239,-2.40905986311059,0.0172617624662583,0.0621474823640747,-3.65937535771781
"PLA2G10",-0.10805211160158,6.88173824469793,-2.40899127646752,0.017264114441882,0.0621474823640747,-3.65950944648588
"MAPKAPK5",-0.120196461455181,9.65165102903802,-2.40889226061482,0.0172686120049995,0.0621516858992124,-3.65973445837636
"HSD17B14",-0.396636115645852,6.67588598173326,-2.40862759597125,0.0172814020792846,0.0621857277443314,-3.66035762165396
"LOC100130197",0.139751257363556,6.85303328933486,2.40838939291321,0.0172914696245428,0.0622021236063466,-3.66087708553365
"C10orf67",0.0930841927437465,7.23991264168097,2.40836402119293,0.0172926235946066,0.0622021236063466,-3.66093472990158
"TTTY23",0.237399653474745,10.2745702633864,2.40787209768977,0.0173154970062899,0.0622723991565319,-3.66206608782625
"PDXP",-0.132339965419227,11.1432489309032,-2.40775751002474,0.0173202295816339,0.0622774195995371,-3.66231255257809
"GSC",0.111387431372231,7.23074279240388,2.40757310598971,0.0173286306617549,0.0622956262137241,-3.66273140332661
"GYPB",-0.106472578327942,10.172904980216,-2.40702073958777,0.017353816985699,0.0623741563716678,-3.66398585796947
"NDUFA10",0.103756244123324,8.99577992292123,2.40689346898303,0.0173596247563811,0.0623830181127941,-3.6642748589945
"ENOSF1",-0.111757895444544,8.35200332260288,-2.40657913805005,0.0173739760772359,0.0624225723737457,-3.66498856889897
"SHISA5",-0.0597509402066278,11.6158156731369,-2.40574420579422,0.0174121474106693,0.0625476773325908,-3.66688392309421
"ZNF416",0.242756960142438,10.692084434791,2.40541770304746,0.0174275957697073,0.062583093930886,-3.66763908145863
"CLEC2D",-0.106212876473752,11.1326678450521,-2.40538237344754,0.0174287126843153,0.062583093930886,-3.66770511960738
"NCF4",0.0941888636481537,11.1979589343045,2.40520346868414,0.0174369083930559,0.0626004799300611,-3.66811111085848
"TNFRSF1B",0.124198690952547,11.5261215387917,2.40498863858491,0.0174467543695627,0.0626237827515168,-3.66859859127732
"NUPL1",-0.0761107219079659,10.9479260221928,-2.40469676938049,0.0174601390523717,0.0626339887557277,-3.66926082028939
"OR2B2",0.0945640845337961,8.02923338432537,2.40467857123386,0.0174609738932217,0.0626339887557277,-3.66930210804857
"SNAI3",0.437848978372633,12.281390469267,2.4046650548183,0.017462360872783,0.0626339887557277,-3.66935435724511
"PRKACB",-0.0740858279121014,9.34577933291174,-2.40456046664316,0.0174663928065523,0.0626339887557277,-3.66957005548139
"AGBL3",-0.121597276985439,6.66777305155738,-2.40452104603042,0.0174682018475693,0.0626339887557277,-3.66965948751282
"TARP",-0.381132582493019,8.82541694547236,-2.40443490348774,0.0174729226747268,0.0626339887557277,-3.66987648441382
"C9orf96",-0.115482903356031,9.11643092279504,-2.40441459991486,0.0174730875676975,0.0626339887557277,-3.66990097098717
"ZNF354B",-0.22974619073354,7.46948636788242,-2.40402601077787,0.0174913958876408,0.0626875776195881,-3.6707954262047
"CCL13",-0.091030418080456,11.5064574467282,-2.40379967138722,0.0175013355871379,0.0627111592885255,-3.67129580412678
"LOC100130372",-0.146838303945036,6.47808187131154,-2.40327609218218,0.0175254191654017,0.0627775459132455,-3.67248317206587
"STRBP",-0.130835111390217,10.4367874338626,-2.40325066671384,0.0175265894323023,0.0627775459132455,-3.67254082563807
"GUF1",0.232589689064453,9.21142560197307,2.40318415551567,0.0175301535999018,0.0627782649543683,-3.67270571519525
"ZDHHC8P1",-0.110695714442045,9.08618578189049,-2.40306869416422,0.0175349671672009,0.0627814801241466,-3.67295344146839
"DMD",-0.098621436161374,9.89819031824371,-2.4030076446032,0.0175377785891937,0.0627814801241466,-3.67309186258004
"MATK",-0.145106008134435,9.76370970518346,-2.4026701550704,0.0175533276841779,0.0628250932358927,-3.67385701320103
"ARHGAP18",0.14889134631637,7.6980265920853,2.4019663015595,0.0175857954978205,0.0629292317804484,-3.6754524597159
"POM121L9P",0.116453602362356,11.0459032979148,2.40163709149225,0.017600999764454,0.0629715661498053,-3.67619854261364
"OSM",-0.178994302656469,8.10726955989972,-2.40145647512286,0.0176093463119035,0.0629893539501109,-3.67660783026356
"OR6Q1",0.149885232214425,10.1769944938408,2.40130001074573,0.0176165795939667,0.0630031535009366,-3.67696236512125
"MR1",0.115117043773156,7.70503505770192,2.40095041225274,0.0176327508941364,0.0630370003536436,-3.67775444845738
"GTF2B",-0.131688539530687,11.5886908765632,-2.40091900061236,0.0176342045389582,0.0630370003536436,-3.6778256124344
"SCARNA22",-0.112960127267386,10.9353408436389,-2.40087641384786,0.0176361755074593,0.0630370003536436,-3.67792209260823
"ZDHHC14",-0.13115036951955,6.60100892946435,-2.40058204346909,0.017649804671343,0.0630736366438097,-3.67858894463089
"TMEM38B",0.132471403204472,10.5452976954358,2.39991085922122,0.0176809149676482,0.0631727178160707,-3.68010913048889
"GPR89B",0.164457711910839,8.74001148082802,2.39947945470162,0.0177009367786988,0.063225202113815,-3.6810860251855
"LOC100129186",0.0731859124619383,10.1245758640228,2.39944839368693,0.0177023791184997,0.063225202113815,-3.68115635511123
"SYT6",0.304309307721039,12.3326668130907,2.39891039336558,0.0177281503024501,0.0633051320825006,-3.68239571992292
"NSUN7",-0.421299083917406,7.43903216915773,-2.39881461291046,0.0177326042411221,0.0633089246672808,-3.6826125366287
"SCN4B",-0.133306345187043,10.0097291829812,-2.39852239165378,0.0177454264955705,0.0633425866398591,-3.68325267080034
"UGCG",-0.0939412767460187,11.8383933328668,-2.39728756297857,0.0178029746095475,0.0635358548923908,-3.68604695946245
"ARL6IP6",0.173963131800585,9.69461276821179,2.39712168377385,0.0178107178414234,0.0635400240237399,-3.68642222584357
"PRPF19",0.0884559285153595,9.9122531700609,2.3971166838744,0.0178109512827328,0.0635400240237399,-3.68643353668014
"UNQ6494",0.140133699966511,9.98598922662825,2.39685847817506,0.0178230103833095,0.06357089409602,-3.68701762338216
"ARL10",-0.135880831598606,10.0403034123736,-2.39666903155657,0.0178318627936539,0.0635903169743123,-3.68744613341659
"LOC400706",-0.437205342459714,8.70824941833813,-2.39565360536707,0.0178801530154835,0.0637503449921681,-3.68976358578259
"GALNT3",-0.0677326430972474,7.01449003164301,-2.39549517929566,0.0178868010821715,0.06376186825797,-3.69010057876054
"FLJ44635",0.225753335085552,7.81122744033828,2.39519812660193,0.0179010410078292,0.0637957405621016,-3.69078067575289
"CACNA1S",-0.120151167118086,7.00526211436639,-2.39514670737575,0.0179031389801387,0.0637957405621016,-3.69088835164285
"ZBTB7B",-0.560925760933931,7.42687537566263,-2.39471289152215,0.017924272792447,0.0638588569709912,-3.69189005644246
"COPG",0.331595283352546,7.7161709809195,2.39448692305001,0.0179348851293313,0.0638844715532383,-3.69240074045416
"MAPK11",-0.098477347670417,8.2776522956664,-2.3939449536774,0.0179595838657808,0.0639602428648728,-3.69360428568315
"CHD1L",-0.178389733374609,9.25875064126701,-2.39375144375062,0.017968687497159,0.0639804563400369,-3.69404149601437
"C11orf63",0.187583543257236,6.88856019008788,2.39326421470178,0.0179916532612482,0.0640500110854849,-3.69514288953619
"RHOB",0.11164146605006,8.85847189232881,2.39250492192696,0.0180274277975277,0.0641651296416579,-3.69685706832315
"CLEC2B",0.149471843601114,10.9399956286687,2.39234839706138,0.0180348157726277,0.0641791871107906,-3.69721052225989
"RHOD",-0.107195716901787,9.68806260443986,-2.39196404020612,0.0180529687896082,0.0642315406896754,-3.6980783606908
"GABBR2",-0.0923875579964325,6.75199488980991,-2.39165822500006,0.0180674238663578,0.0642707197380536,-3.69876876833568
"HPDL",0.105659637254461,6.82992095316923,2.39149189920659,0.0180752899467167,0.0642864494770325,-3.69914423088153
"GDF5",-0.136143273830815,7.24748869270527,-2.39125222546844,0.0180866302168309,0.064304154383164,-3.69968522618735
"PALB2",-0.177646500715866,10.9088987964611,-2.39124106685196,0.0180871583451171,0.064304154383164,-3.69971041237354
"EDA2R",0.164008074242319,9.30514008868342,2.39078917479362,0.0181085575006384,0.0643679729098107,-3.70073028989186
"NRIP1",-0.0886439118438491,9.1245694123361,-2.39067019680814,0.0181141953768896,0.0643708974372408,-3.70099878238217
"NMI",-0.110674602166337,10.8470954264332,-2.39062626004106,0.0181162777518257,0.0643708974372408,-3.7010979294771
"NPC2",0.174503717579353,7.64822444324913,2.39046803601031,0.0181237785055392,0.0643852923117413,-3.70145496170347
"STK17B",0.185915535671628,8.76275286280966,2.39031413710348,0.0181310768591037,0.0643989628116405,-3.70180221340422
"DPF1",0.0907868968656105,6.79848108859205,2.39013403209975,0.0181396212878821,0.0644048747528461,-3.70220856939212
"TUFT1",-0.193750985160616,9.34463090099837,-2.39013358584585,0.0181396424632045,0.0644048747528461,-3.70220957620274
"RFC2",0.123089969987987,8.09577002978586,2.38870243942362,0.0182076648236293,0.0646340935589657,-3.70543754968739
"YIPF1",-0.103055429749442,11.926623118221,-2.38851303903648,0.0182166839092219,0.0646538134941295,-3.70586461175867
"FGFBP2",0.181867667423742,16.2720078853988,2.38838775077776,0.0182226522016092,0.0646627002553299,-3.7061470959483
"LOC399939",0.412319938412265,12.8368133625334,2.38831742019403,0.0182267853787184,0.0646650730077512,-3.70632653165992
"APBA2",0.283506589407453,8.43340232048525,2.38812389930048,0.0182360091145998,0.0646855017339425,-3.70676281116104
"HLA-DQB1",-0.294335875672702,8.710090324394,-2.38759803320087,0.0182610941938092,0.0647621742594431,-3.70794817543512
"FAT4",-0.213676464088631,10.8586468895993,-2.38643082206158,0.0183161245069862,0.0649449969458392,-3.71055825730635
"LOC100128239",0.139425152912528,8.42427152214196,2.38569831983945,0.0183511850545691,0.0650569551839566,-3.71220759283973
"C10orf108",0.112952634110108,6.58452387107127,2.3854961339592,0.0183608802208182,0.0650789649300366,-3.71266295414078
"NTRK1",-0.0742577251515677,10.5797812331654,-2.38494429329602,0.0183873650063476,0.0651460050427929,-3.71390562387193
"ASMTL",-0.12054790782568,10.0138439738479,-2.38492298683665,0.018388388255845,0.0651460050427929,-3.71395359779155
"FAAH2",0.0916870161492497,9.51921949844698,2.38488390649076,0.0183902652328141,0.0651460050427929,-3.71404159061381
"ZNF862",-0.107476745131644,6.39043713586428,-2.38462276832581,0.0184028117009235,0.0651780797718666,-3.71462953195156
"OLIG3",0.116392506844623,10.5098188451146,2.38443595570616,0.0184117918184741,0.0651975136201516,-3.71505009610636
"A1BG",-0.102828529500391,6.9302643516917,-2.38387387943985,0.0184388343068251,0.0652775580034355,-3.71631529386777
"H3F3A",0.29301774540444,8.93249676995968,2.38378074941772,0.018444104696698,0.0652775580034355,-3.7165455707599
"CATSPER1",0.12028728563842,12.9859018878263,2.38374814660843,0.0184448883423584,0.0652775580034355,-3.71659827280082
"IFITM5",-0.153506545950435,14.1130785522903,-2.38337009247628,0.0184631022384979,0.0653182456466106,-3.71744905243819
"CARD8",0.156518534729083,8.91901712019303,2.38336424486697,0.0184633840895536,0.0653182456466106,-3.71746221102349
"XLOC_006237",0.188733644480209,13.2319987604046,2.38318957756236,0.0184718046971831,0.0653356518235594,-3.71785524247616
